날짜,시가,고가,저가,거래량,등락률,RSI,EMA_20,EMA_60,기관합계,기타법인,개인,외국인합계,전체,종가
2017-06-13,18950,19200,18950,260602,0.5263157894736842,50.02312401504665,19216.105541588186,18390.63789010489,-102478650,7658450,-505227850,600048050,0,19100
2017-06-14,19250,19350,19100,264520,0.7853403141361256,51.69381782935421,19219.33358524645,18418.813696986694,-62933050,95750,-280059900,342897200,0,19250
2017-06-15,19200,19250,18650,373544,-2.3376623376623376,46.65496613675471,19179.39705331822,18431.3116085609,-559380400,-2900000,338660850,223619550,0,18800
2017-06-16,18800,19250,18800,306656,0.7978723404255319,48.45845646279552,19157.54971490696,18448.317785329393,-1257674450,0,-67672950,1325347400,0,18950
2017-06-19,18950,19250,18900,331383,1.58311345646438,51.95682982883408,19166.354503963437,18474.602448105477,-450488550,-130465000,8693250,572260300,0,19250
2017-06-20,19350,19700,18900,718505,-1.8181818181818181,47.874184962863005,19140.98740834787,18488.54990882333,794547650,26164500,1145948700,-1966660850,0,18900
2017-06-21,18800,19000,18500,406968,-0.26455026455026454,47.302353103216895,19113.27432183855,18500.40073148486,204388150,9425000,116129000,-329942150,0,18850
2017-06-22,19050,19350,18750,610331,1.8567639257294428,51.655439574342076,19121.533910234877,18523.338412419784,3678914900,28820150,-1319349950,-2388385100,0,19200
2017-06-23,19300,19450,19050,464462,0.5208333333333333,52.85375141820683,19138.5306806887,18548.802726766677,3482188650,64468150,-1247679100,-2298977700,0,19300
2017-06-26,19400,21200,19350,3729412,9.067357512953368,67.86515208947206,19320.575377765967,18630.809194741538,3013100700,-7232122600,-10927694250,15146716150,0,21050
2017-06-27,21400,22000,21250,2189791,2.8503562945368173,71.24561408239248,19542.425341788257,18729.799057209028,849531400,-360484950,-6907300,-482139150,0,21650
2017-06-28,21400,22350,21400,1949568,-0.6928406466512702,69.28336790581585,19728.861023522706,18820.625317628404,-3608072750,-2438068050,2928085550,3118055250,0,21500
2017-06-29,21800,21850,21000,842870,-1.627906976744186,64.79876924137199,19864.20759271102,18896.99825803403,-237744050,-22878800,1107323500,-846700650,0,21150
2017-06-30,20900,21650,20550,1054163,2.3640661938534278,67.98671869349175,20034.283060071877,18987.260610229634,-48187300,-1694025650,1088359900,653853050,0,21650
2017-07-03,21750,21800,20600,1027028,-3.695150115473441,58.80959778413531,20111.97038768408,19048.334032845058,740999600,-229486550,6026425350,-6537938400,0,20850
2017-07-04,20950,21150,20550,821636,-0.9592326139088728,56.74729591049656,20163.21130314274,19100.84767111243,1480607700,-25286200,-1513425750,58104250,0,20650
2017-07-05,20800,21300,20700,726172,2.663438256658596,60.81662866684689,20261.953083795812,19169.672337633336,-501894500,3298000,5668150,492928350,0,21200
2017-07-06,21250,21250,20800,494186,-0.4716981132075472,59.716542785319525,20341.76707581526,19232.96176918634,-77418700,-967600,-1069789200,1148175500,0,21100
2017-07-07,20800,21000,20500,571698,-1.8957345971563981,55.39979124808838,20375.88449716619,19281.06138331138,-1791623650,-268099300,1837440000,222282950,0,20700
2017-07-10,20850,20950,20200,581964,-0.4830917874396135,54.34218457887096,20397.22883076941,19324.305272383135,1337385850,-483940900,541277550,-1394722500,0,20600
2017-07-11,20650,20900,20450,423034,0.9708737864077669,56.14539311216114,20435.58798974375,19372.68870607549,443179200,-6149000,986500050,-1423530250,0,20800
2017-07-12,20900,20950,20400,481860,-1.9230769230769231,51.743856686764616,20432.198657387202,19406.37104358121,199045450,-249414300,2364011650,-2313642800,0,20400
2017-07-13,20600,21250,20450,957036,4.166666666666666,59.08432131757134,20510.0844995408,19466.817894611333,-583737850,-105531000,-2497434300,3186703150,0,21250
2017-07-14,21350,21400,20600,859795,-2.3529411764705883,53.89124266018559,20532.93359482263,19508.889439050305,1103959650,-30596850,3459740550,-4533103350,0,20750
2017-07-17,20850,21250,20550,645611,2.4096385542168677,57.87822235632726,20601.225633410948,19565.975031212587,1418328300,-13656650,-1425572750,20901100,0,21250
2017-07-18,21100,21250,20700,655090,-1.411764705882353,54.815551487340436,20634.442239752763,19611.35289904168,21440050,32027750,-613531850,560064050,0,20950
2017-07-19,21100,22250,21050,2318537,6.205250596658711,63.763742759090285,20788.30488358583,19697.865918745232,3198619500,-49921700,-9652757450,6504059650,0,22250
2017-07-20,22200,22200,21600,1200511,-1.5730337078651686,60.30130210547588,20894.18060895861,19770.067036163422,1391832350,196873750,2170403050,-3759109150,0,21900
2017-07-21,21950,22050,21650,470685,0.45662100456621,60.95368893679999,20999.496741438743,19843.179592354783,570074450,41470000,-20232700,-591311750,0,22000
2017-07-24,21900,22150,21700,732027,0.22727272727272727,61.296170775345004,21099.54467082553,19915.53435981856,707334950,-178993900,-248753250,-279587800,0,22050
2017-07-25,22200,22200,20850,1213699,-5.442176870748299,49.96830532012624,21075.77851169929,19946.17257752943,-630949950,75655500,3184074700,-2628780250,0,20850
2017-07-26,20950,21050,20300,919608,-0.4796163069544364,49.15309615421633,21044.751986775547,19972.527574987478,3286955650,-136869500,-3985622450,835536300,0,20750
2017-07-27,20950,21150,20700,508013,0.7228915662650602,50.45871861110498,21030.966083273113,20002.936506955102,1055565300,-20900,-834927150,-220617250,0,20900
2017-07-28,20700,20850,20150,690614,-3.349282296650718,44.691463774949604,20951.826456294722,20009.39760508772,2122263400,-606455400,-260634250,-1255173750,0,20200
2017-07-31,20200,20850,20150,556321,2.9702970297029703,49.96986603241913,20937.366793790465,20035.318995084843,1924740600,159555900,-873543500,-1210753000,0,20800
2017-08-01,21200,21300,20700,702539,-0.4807692307692308,49.128324212974526,20914.760432477087,20057.111814918127,3845065050,-386996150,363340150,-3821409050,0,20700
2017-08-02,20900,21700,20900,708833,3.140096618357488,54.493003126659026,20956.211819860222,20099.501591478187,158808450,-95326850,-3155494100,3092012500,0,21350
2017-08-03,21450,21500,20600,740607,-1.639344262295082,51.35270836963325,20960.382122730676,20129.02612946251,2239871150,-20775350,-1570569650,-648526150,0,21000
2017-08-04,21300,21550,20700,774373,-0.9523809523809524,49.59395458063476,20945.107634851563,20151.02527275882,-1871929600,-39241800,4291866950,-2380695550,0,20800
2017-08-07,20750,21050,20600,429071,0.7211538461538461,50.95076715124773,20945.57357438951,20177.22116545525,-50330000,24385800,77353000,-51408800,0,20950
2017-08-08,20900,21350,20700,618285,1.6706443914081146,54.05823320986802,20979.3284720667,20214.033586259993,2600176650,322135850,-3739301650,816989150,0,21300
2017-08-09,21000,21200,20600,508162,-3.051643192488263,47.97891852223945,20947.963855679398,20228.327567038352,1065167050,9575850,576746700,-1651489600,0,20650
2017-08-10,20550,21150,20350,564264,0.9685230024213075,49.847809659988684,20938.633964662313,20248.710269758405,3606964350,-279128600,-3002070500,-325765250,0,20850
2017-08-11,20250,20900,20250,584069,-1.9184652278177456,46.267693201163866,20892.097396599234,20255.309933045013,2614995350,47426800,-1463330350,-1199091800,0,20450
2017-08-14,20700,21100,20600,499211,2.689486552567237,51.43282382345268,20902.373835018356,20279.72600081403,1466945250,-14640000,-2035577450,583272200,0,21000
2017-08-16,21400,21500,21000,436794,0.0,51.43282382345268,20911.671565016608,20303.341541770948,1324523350,1753450,-705679750,-620597050,0,21000
