날짜,시가,고가,저가,거래량,등락률,RSI,EMA_20,EMA_60,기관합계,기타법인,개인,외국인합계,전체,종가
2021-03-12,42723,43189,41896,738155,0.0,57.42690560058433,40609.845023059184,38120.07224553088,-175741850.0,986132750.0,372043300.0,-1182434200.0,0.0,42672
2021-03-15,42620,43241,42103,454540,0.12185976752905887,57.57527234821144,40811.19311610117,38271.02069649708,-702135200.0,-451275200.0,2435598550.0,-1282188150.0,0.0,42724
2021-03-16,43137,43240,41999,445523,-1.45351558842805,55.105432930957114,40934.222343139154,38396.659362185695,-504950950.0,-284520850.0,2958637600.0,-2169165800.0,0.0,42103
2021-03-17,42206,42775,41068,544606,1.3514476403106668,56.92860236263622,41099.7249771259,38536.83446506486,2106374700.0,-20009100.0,-2011957100.0,-74408500.0,0.0,42672
2021-03-18,43137,43810,42517,581809,1.4552868391451068,58.8907721287033,41308.60831263772,38692.77431866928,4176959100.0,75056100.0,-3110738300.0,-1141276900.0,0.0,43293
2021-03-19,42413,43551,41844,517065,-0.47813734321945806,57.94319733444872,41477.88371143413,38836.81450494242,2114409950.0,-274324650.0,-90931350.0,-1749153950.0,0.0,43086
2021-03-22,43292,43447,42102,429528,-2.04242677435826,53.96765136392065,41547.228119868974,38947.279603141025,-1095811850.0,-15220300.0,2647881600.0,-1536849450.0,0.0,42206
2021-03-23,42620,42930,40240,648522,-3.7980381936217595,47.565552156560095,41457.30163226241,39001.56551779214,-3448167750.0,43010950.0,6874003250.0,-3468846450.0,0.0,40603
2021-03-24,40603,40965,39930,327328,0.0,47.565552156560095,41375.93957204694,39054.071566389124,-1934729850.0,111408600.0,1726186500.0,97134750.0,0.0,40603
2021-03-25,40706,41068,40137,351780,-0.3817451912420265,46.94108507687804,41287.56437470913,39099.774137982924,-485109450.0,-263898700.0,2440288000.0,-1691279850.0,0.0,40448
2021-03-26,40499,42672,40499,839958,2.3017207278481013,51.09425368562367,41296.27252949874,39174.50285477037,2745436950.0,-12772500.0,-3820674400.0,1088009950.0,0.0,41379
2021-03-29,41895,43240,41482,896082,2.12426593199449,54.69960096340597,41387.86562192743,39275.60112182708,1875844150.0,-486255400.0,-2568474350.0,1178885600.0,0.0,42258
2021-03-30,43136,43395,40292,1097448,-2.816034833640967,49.39102516202872,41357.40222936291,39334.36829816062,-3174164250.0,-39633800.0,7146652650.0,-3932854600.0,0.0,41068
2021-03-31,41068,43085,40603,902392,3.024252459335736,54.36859150284886,41448.125826566444,39431.929993302896,4363635850.0,-219935750.0,-9180012000.0,5036311900.0,0.0,42310
2021-04-01,42309,42671,41378,353138,-1.5906405105176082,51.41752602799725,41466.11384308393,39504.22737057165,-196303350.0,-104208150.0,3591206300.0,-3290694800.0,0.0,41637
2021-04-02,41792,41999,41223,283653,-0.8694190263467589,49.85014222514577,41447.912524694984,39562.285489569294,-2173487400.0,445719600.0,1861831550.0,-134063750.0,0.0,41275
